"model_instance","model","dataset","prompt_mode","engine","seed","speedup_vs_no_cache_mean","speedup_vs_no_cache_p95","energy_reduction_vs_no_cache_pct","idle_adjusted_energy_reduction_vs_no_cache_pct","hit_rate","reuse_successes","reused_prefix_tokens_total","wasted_compute_ratio","source_json"
"google_gemma-4-31B-it","google/gemma-4-31B-it","ag_news","semantic","shadow_kv","42","0.994064884061924","0.993771448339969","-1.80133852605106","3.79221297704884","0.0","0","0","0.0","raw_results\google_gemma-4-31B-it\semantic\seed_42\ag_news\shadow_kv\benchmark_hf_google_gemma-4-31B-it_public_dataset_ag_news_semantic_cuda.json"
"google_gemma-4-31B-it","google/gemma-4-31B-it","ag_news","semantic","shadow_kv_plus","42","1.1385115124624","1.14493173062592","11.7055652060213","17.1674844401161","0.9921875","127","16256","0.0","raw_results\google_gemma-4-31B-it\semantic\seed_42\ag_news\shadow_kv_plus\benchmark_hf_google_gemma-4-31B-it_public_dataset_ag_news_semantic_cuda.json"
"google_gemma-4-31B-it","google/gemma-4-31B-it","ag_news","semantic","shadow_kv","123","1.01211923906904","1.0469003509852","-1.89725993192319","-2.03970364579914","0.0","0","0","0.0","raw_results\google_gemma-4-31B-it\semantic\seed_123\ag_news\shadow_kv\benchmark_hf_google_gemma-4-31B-it_public_dataset_ag_news_semantic_cuda.json"
"google_gemma-4-31B-it","google/gemma-4-31B-it","ag_news","semantic","shadow_kv_plus","123","1.13003065798478","1.23168827929146","11.7281695348141","14.9516898795174","0.9921875","127","16256","0.0","raw_results\google_gemma-4-31B-it\semantic\seed_123\ag_news\shadow_kv_plus\benchmark_hf_google_gemma-4-31B-it_public_dataset_ag_news_semantic_cuda.json"
"google_gemma-4-31B-it","google/gemma-4-31B-it","ag_news","semantic","shadow_kv","456","1.04734448886623","0.954934856730605","8.88627749192235","1.02058914791183","0.0","0","0","0.0","raw_results\google_gemma-4-31B-it\semantic\seed_456\ag_news\shadow_kv\benchmark_hf_google_gemma-4-31B-it_public_dataset_ag_news_semantic_cuda.json"
"google_gemma-4-31B-it","google/gemma-4-31B-it","ag_news","semantic","shadow_kv_plus","456","1.10720028292317","1.2307906884021","17.340111176636","16.9282951704337","0.9921875","127","16256","0.0","raw_results\google_gemma-4-31B-it\semantic\seed_456\ag_news\shadow_kv_plus\benchmark_hf_google_gemma-4-31B-it_public_dataset_ag_news_semantic_cuda.json"
"google_gemma-4-31B-it","google/gemma-4-31B-it","ag_news","semantic","shadow_kv","789","0.921751688622731","0.970808361299468","-4.35270972519474","9.00050016796146","0.0","0","0","0.0","raw_results\google_gemma-4-31B-it\semantic\seed_789\ag_news\shadow_kv\benchmark_hf_google_gemma-4-31B-it_public_dataset_ag_news_semantic_cuda.json"
"google_gemma-4-31B-it","google/gemma-4-31B-it","ag_news","semantic","shadow_kv_plus","789","1.11276080748622","1.13769386836528","13.6448729459023","23.0551987917543","0.9921875","127","16256","0.0","raw_results\google_gemma-4-31B-it\semantic\seed_789\ag_news\shadow_kv_plus\benchmark_hf_google_gemma-4-31B-it_public_dataset_ag_news_semantic_cuda.json"
"google_gemma-4-31B-it","google/gemma-4-31B-it","ag_news","semantic","shadow_kv","999","1.09491458833982","0.999508528673246","-5.69502498815906","0.775669834147464","0.0","0","0","0.0","raw_results\google_gemma-4-31B-it\semantic\seed_999\ag_news\shadow_kv\benchmark_hf_google_gemma-4-31B-it_public_dataset_ag_news_semantic_cuda.json"
"google_gemma-4-31B-it","google/gemma-4-31B-it","ag_news","semantic","shadow_kv_plus","999","1.16051543891744","1.03146700258189","11.8963670996726","14.9706914695165","0.9921875","127","16256","0.0","raw_results\google_gemma-4-31B-it\semantic\seed_999\ag_news\shadow_kv_plus\benchmark_hf_google_gemma-4-31B-it_public_dataset_ag_news_semantic_cuda.json"
"google_gemma-4-31B-it","google/gemma-4-31B-it","alpaca_eval","semantic","shadow_kv","42","1.00020033179459","0.999256188220478","-0.327062198909997","1.2442106743604","0.0","0","0","0.0","raw_results\google_gemma-4-31B-it\semantic\seed_42\alpaca_eval\shadow_kv\benchmark_hf_google_gemma-4-31B-it_public_dataset_alpaca_eval_semantic_cuda.json"
"google_gemma-4-31B-it","google/gemma-4-31B-it","alpaca_eval","semantic","shadow_kv_plus","42","1.14503970235156","1.15690344312512","14.2818352783378","15.633739444335","0.9921875","127","16256","0.0","raw_results\google_gemma-4-31B-it\semantic\seed_42\alpaca_eval\shadow_kv_plus\benchmark_hf_google_gemma-4-31B-it_public_dataset_alpaca_eval_semantic_cuda.json"
"google_gemma-4-31B-it","google/gemma-4-31B-it","alpaca_eval","semantic","shadow_kv","123","0.978008623173624","0.971550145850161","0.0239111080535636","4.40602983104563","0.0","0","0","0.0","raw_results\google_gemma-4-31B-it\semantic\seed_123\alpaca_eval\shadow_kv\benchmark_hf_google_gemma-4-31B-it_public_dataset_alpaca_eval_semantic_cuda.json"
"google_gemma-4-31B-it","google/gemma-4-31B-it","alpaca_eval","semantic","shadow_kv_plus","123","1.17747351474423","1.16105939747897","12.5606767494127","22.2576639286548","0.9921875","127","16256","0.0","raw_results\google_gemma-4-31B-it\semantic\seed_123\alpaca_eval\shadow_kv_plus\benchmark_hf_google_gemma-4-31B-it_public_dataset_alpaca_eval_semantic_cuda.json"
"google_gemma-4-31B-it","google/gemma-4-31B-it","alpaca_eval","semantic","shadow_kv","456","0.914404519394415","0.99963497382984","-0.414238243937693","6.64118652395956","0.0","0","0","0.0","raw_results\google_gemma-4-31B-it\semantic\seed_456\alpaca_eval\shadow_kv\benchmark_hf_google_gemma-4-31B-it_public_dataset_alpaca_eval_semantic_cuda.json"
"google_gemma-4-31B-it","google/gemma-4-31B-it","alpaca_eval","semantic","shadow_kv_plus","456","1.09537969276194","1.08320743989324","15.112068219942","14.309713325015","0.9921875","127","16256","0.0","raw_results\google_gemma-4-31B-it\semantic\seed_456\alpaca_eval\shadow_kv_plus\benchmark_hf_google_gemma-4-31B-it_public_dataset_alpaca_eval_semantic_cuda.json"
"google_gemma-4-31B-it","google/gemma-4-31B-it","alpaca_eval","semantic","shadow_kv","789","1.05590221520612","0.999861474585385","2.90577480207847","1.411295608418","0.0","0","0","0.0","raw_results\google_gemma-4-31B-it\semantic\seed_789\alpaca_eval\shadow_kv\benchmark_hf_google_gemma-4-31B-it_public_dataset_alpaca_eval_semantic_cuda.json"
"google_gemma-4-31B-it","google/gemma-4-31B-it","alpaca_eval","semantic","shadow_kv_plus","789","1.09857298258995","1.15282554821968","19.4702253809772","16.2861837781256","0.9921875","127","16256","0.0","raw_results\google_gemma-4-31B-it\semantic\seed_789\alpaca_eval\shadow_kv_plus\benchmark_hf_google_gemma-4-31B-it_public_dataset_alpaca_eval_semantic_cuda.json"
"google_gemma-4-31B-it","google/gemma-4-31B-it","alpaca_eval","semantic","shadow_kv","999","1.02808882374501","0.930777770520148","-8.76895703253523","5.56497683574539","0.0","0","0","0.0","raw_results\google_gemma-4-31B-it\semantic\seed_999\alpaca_eval\shadow_kv\benchmark_hf_google_gemma-4-31B-it_public_dataset_alpaca_eval_semantic_cuda.json"
"google_gemma-4-31B-it","google/gemma-4-31B-it","alpaca_eval","semantic","shadow_kv_plus","999","1.14961554119044","1.07587633130454","16.2662953692244","22.5263045036368","0.9921875","127","16256","0.0","raw_results\google_gemma-4-31B-it\semantic\seed_999\alpaca_eval\shadow_kv_plus\benchmark_hf_google_gemma-4-31B-it_public_dataset_alpaca_eval_semantic_cuda.json"
"google_gemma-4-31B-it","google/gemma-4-31B-it","banking77","semantic","shadow_kv","42","0.998536295912733","0.998286902504476","-0.722910584300621","0.0884196360742599","0.0","0","0","0.0","raw_results\google_gemma-4-31B-it\semantic\seed_42\banking77\shadow_kv\benchmark_hf_google_gemma-4-31B-it_public_dataset_banking77_semantic_cuda.json"
"google_gemma-4-31B-it","google/gemma-4-31B-it","banking77","semantic","shadow_kv_plus","42","1.13948024843367","1.1551423229269","14.2338114047088","15.1445424295204","0.9921875","127","16256","0.0","raw_results\google_gemma-4-31B-it\semantic\seed_42\banking77\shadow_kv_plus\benchmark_hf_google_gemma-4-31B-it_public_dataset_banking77_semantic_cuda.json"
"google_gemma-4-31B-it","google/gemma-4-31B-it","banking77","semantic","shadow_kv","123","1.05810183222173","0.985900798801662","-3.25238282325769","-1.88423146655371","0.0","0","0","0.0","raw_results\google_gemma-4-31B-it\semantic\seed_123\banking77\shadow_kv\benchmark_hf_google_gemma-4-31B-it_public_dataset_banking77_semantic_cuda.json"
"google_gemma-4-31B-it","google/gemma-4-31B-it","banking77","semantic","shadow_kv_plus","123","1.19407021334528","1.19237288287566","15.7355281501557","10.6623183102032","0.9921875","127","16256","0.0","raw_results\google_gemma-4-31B-it\semantic\seed_123\banking77\shadow_kv_plus\benchmark_hf_google_gemma-4-31B-it_public_dataset_banking77_semantic_cuda.json"
"google_gemma-4-31B-it","google/gemma-4-31B-it","banking77","semantic","shadow_kv","456","0.991850222672246","0.984011643350924","6.62351774035422","-1.33847167358309","0.0","0","0","0.0","raw_results\google_gemma-4-31B-it\semantic\seed_456\banking77\shadow_kv\benchmark_hf_google_gemma-4-31B-it_public_dataset_banking77_semantic_cuda.json"
"google_gemma-4-31B-it","google/gemma-4-31B-it","banking77","semantic","shadow_kv_plus","456","1.1591166951435","1.08494184031531","20.4143052586337","12.1182229876061","0.9921875","127","16256","0.0","raw_results\google_gemma-4-31B-it\semantic\seed_456\banking77\shadow_kv_plus\benchmark_hf_google_gemma-4-31B-it_public_dataset_banking77_semantic_cuda.json"
"google_gemma-4-31B-it","google/gemma-4-31B-it","banking77","semantic","shadow_kv","789","0.98485635151894","0.938308467363326","-2.51372565859114","0.908931279235701","0.0","0","0","0.0","raw_results\google_gemma-4-31B-it\semantic\seed_789\banking77\shadow_kv\benchmark_hf_google_gemma-4-31B-it_public_dataset_banking77_semantic_cuda.json"
"google_gemma-4-31B-it","google/gemma-4-31B-it","banking77","semantic","shadow_kv_plus","789","1.13656043139471","1.08084944927551","12.5326702364123","8.95998023715415","0.9921875","127","16256","0.0","raw_results\google_gemma-4-31B-it\semantic\seed_789\banking77\shadow_kv_plus\benchmark_hf_google_gemma-4-31B-it_public_dataset_banking77_semantic_cuda.json"
"google_gemma-4-31B-it","google/gemma-4-31B-it","banking77","semantic","shadow_kv","999","1.0468763729585","1.03565865373695","-1.49082251319154","-0.866529847775445","0.0","0","0","0.0","raw_results\google_gemma-4-31B-it\semantic\seed_999\banking77\shadow_kv\benchmark_hf_google_gemma-4-31B-it_public_dataset_banking77_semantic_cuda.json"
"google_gemma-4-31B-it","google/gemma-4-31B-it","banking77","semantic","shadow_kv_plus","999","1.19522129479493","1.09661268106078","10.3431742545832","17.8900616900972","0.9921875","127","16256","0.0","raw_results\google_gemma-4-31B-it\semantic\seed_999\banking77\shadow_kv_plus\benchmark_hf_google_gemma-4-31B-it_public_dataset_banking77_semantic_cuda.json"
"google_gemma-4-31B-it","google/gemma-4-31B-it","cnn_dailymail","semantic","shadow_kv","42","0.997348222266183","0.997025322779129","-0.178427142990261","-0.685401445639721","0.0","0","0","0.0","raw_results\google_gemma-4-31B-it\semantic\seed_42\cnn_dailymail\shadow_kv\benchmark_hf_google_gemma-4-31B-it_public_dataset_cnn_dailymail_semantic_cuda.json"
"google_gemma-4-31B-it","google/gemma-4-31B-it","cnn_dailymail","semantic","shadow_kv_plus","42","2.70323269668911","2.95757423145774","65.1094001240819","66.4024667562763","0.9921875","127","16256","0.0","raw_results\google_gemma-4-31B-it\semantic\seed_42\cnn_dailymail\shadow_kv_plus\benchmark_hf_google_gemma-4-31B-it_public_dataset_cnn_dailymail_semantic_cuda.json"
"google_gemma-4-31B-it","google/gemma-4-31B-it","cnn_dailymail","semantic","shadow_kv","123","1.02283785873227","0.964277864602249","-9.49223646401141","-3.93118539038063","0.0","0","0","0.0","raw_results\google_gemma-4-31B-it\semantic\seed_123\cnn_dailymail\shadow_kv\benchmark_hf_google_gemma-4-31B-it_public_dataset_cnn_dailymail_semantic_cuda.json"
"google_gemma-4-31B-it","google/gemma-4-31B-it","cnn_dailymail","semantic","shadow_kv_plus","123","2.6199818052126","2.90632497604506","62.1076087435472","67.8424261659137","0.9921875","127","16256","0.0","raw_results\google_gemma-4-31B-it\semantic\seed_123\cnn_dailymail\shadow_kv_plus\benchmark_hf_google_gemma-4-31B-it_public_dataset_cnn_dailymail_semantic_cuda.json"
"google_gemma-4-31B-it","google/gemma-4-31B-it","cnn_dailymail","semantic","shadow_kv","456","1.01419171279305","0.974403313939723","4.74564090900395","-1.50545859586458","0.0","0","0","0.0","raw_results\google_gemma-4-31B-it\semantic\seed_456\cnn_dailymail\shadow_kv\benchmark_hf_google_gemma-4-31B-it_public_dataset_cnn_dailymail_semantic_cuda.json"
"google_gemma-4-31B-it","google/gemma-4-31B-it","cnn_dailymail","semantic","shadow_kv_plus","456","2.68191465132544","2.83940272812187","64.6031866630278","66.9043265242845","0.9921875","127","16256","0.0","raw_results\google_gemma-4-31B-it\semantic\seed_456\cnn_dailymail\shadow_kv_plus\benchmark_hf_google_gemma-4-31B-it_public_dataset_cnn_dailymail_semantic_cuda.json"
"google_gemma-4-31B-it","google/gemma-4-31B-it","cnn_dailymail","semantic","shadow_kv","789","0.963572044433925","1.01661698488044","1.71140378450369","-1.92202530794778","0.0","0","0","0.0","raw_results\google_gemma-4-31B-it\semantic\seed_789\cnn_dailymail\shadow_kv\benchmark_hf_google_gemma-4-31B-it_public_dataset_cnn_dailymail_semantic_cuda.json"
"google_gemma-4-31B-it","google/gemma-4-31B-it","cnn_dailymail","semantic","shadow_kv_plus","789","2.61788017544024","2.9928076556851","65.0124381550783","68.3174986946808","0.9921875","127","16256","0.0","raw_results\google_gemma-4-31B-it\semantic\seed_789\cnn_dailymail\shadow_kv_plus\benchmark_hf_google_gemma-4-31B-it_public_dataset_cnn_dailymail_semantic_cuda.json"
"google_gemma-4-31B-it","google/gemma-4-31B-it","cnn_dailymail","semantic","shadow_kv","999","0.962919222800123","0.970246650182798","0.33974663405959","-0.269955397432044","0.0","0","0","0.0","raw_results\google_gemma-4-31B-it\semantic\seed_999\cnn_dailymail\shadow_kv\benchmark_hf_google_gemma-4-31B-it_public_dataset_cnn_dailymail_semantic_cuda.json"
"google_gemma-4-31B-it","google/gemma-4-31B-it","cnn_dailymail","semantic","shadow_kv_plus","999","2.59091353634131","2.82702167943141","66.7308503429899","64.5322086016874","0.9921875","127","16256","0.0","raw_results\google_gemma-4-31B-it\semantic\seed_999\cnn_dailymail\shadow_kv_plus\benchmark_hf_google_gemma-4-31B-it_public_dataset_cnn_dailymail_semantic_cuda.json"
"google_gemma-4-31B-it","google/gemma-4-31B-it","daily_dialog","semantic","shadow_kv","42","0.997816539882553","0.999063794120919","-0.30030759134521","0.0995748629252396","0.0","0","0","0.0","raw_results\google_gemma-4-31B-it\semantic\seed_42\daily_dialog\shadow_kv\benchmark_hf_google_gemma-4-31B-it_public_dataset_daily_dialog_semantic_cuda.json"
"google_gemma-4-31B-it","google/gemma-4-31B-it","daily_dialog","semantic","shadow_kv_plus","42","1.20278379642734","1.38860231385584","17.8278926541331","19.7930675088781","0.9921875","127","16256","0.0","raw_results\google_gemma-4-31B-it\semantic\seed_42\daily_dialog\shadow_kv_plus\benchmark_hf_google_gemma-4-31B-it_public_dataset_daily_dialog_semantic_cuda.json"
"google_gemma-4-31B-it","google/gemma-4-31B-it","daily_dialog","semantic","shadow_kv","123","1.06695600244844","1.0926431754756","-2.96467905572073","4.86581207810339","0.0","0","0","0.0","raw_results\google_gemma-4-31B-it\semantic\seed_123\daily_dialog\shadow_kv\benchmark_hf_google_gemma-4-31B-it_public_dataset_daily_dialog_semantic_cuda.json"
"google_gemma-4-31B-it","google/gemma-4-31B-it","daily_dialog","semantic","shadow_kv_plus","123","1.31439038214894","1.48352167414474","17.5363591400157","21.1612439057751","0.9921875","127","16256","0.0","raw_results\google_gemma-4-31B-it\semantic\seed_123\daily_dialog\shadow_kv_plus\benchmark_hf_google_gemma-4-31B-it_public_dataset_daily_dialog_semantic_cuda.json"
"google_gemma-4-31B-it","google/gemma-4-31B-it","daily_dialog","semantic","shadow_kv","456","0.970515855436232","1.0545935118954","-2.98676752167807","-5.86796314991172","0.0","0","0","0.0","raw_results\google_gemma-4-31B-it\semantic\seed_456\daily_dialog\shadow_kv\benchmark_hf_google_gemma-4-31B-it_public_dataset_daily_dialog_semantic_cuda.json"
"google_gemma-4-31B-it","google/gemma-4-31B-it","daily_dialog","semantic","shadow_kv_plus","456","1.2044239134783","1.4015848436217","13.4426327377617","19.4557947055758","0.9921875","127","16256","0.0","raw_results\google_gemma-4-31B-it\semantic\seed_456\daily_dialog\shadow_kv_plus\benchmark_hf_google_gemma-4-31B-it_public_dataset_daily_dialog_semantic_cuda.json"
"google_gemma-4-31B-it","google/gemma-4-31B-it","daily_dialog","semantic","shadow_kv","789","1.00369377411545","1.03253110878178","-9.72429391218061","2.74947686318431","0.0","0","0","0.0","raw_results\google_gemma-4-31B-it\semantic\seed_789\daily_dialog\shadow_kv\benchmark_hf_google_gemma-4-31B-it_public_dataset_daily_dialog_semantic_cuda.json"
"google_gemma-4-31B-it","google/gemma-4-31B-it","daily_dialog","semantic","shadow_kv_plus","789","1.21826463682306","1.4390783721628","14.9972349032182","21.4393409325748","0.9921875","127","16256","0.0","raw_results\google_gemma-4-31B-it\semantic\seed_789\daily_dialog\shadow_kv_plus\benchmark_hf_google_gemma-4-31B-it_public_dataset_daily_dialog_semantic_cuda.json"
"google_gemma-4-31B-it","google/gemma-4-31B-it","daily_dialog","semantic","shadow_kv","999","1.02378559649539","0.922522344607201","-2.66711964950137","-0.670711093631994","0.0","0","0","0.0","raw_results\google_gemma-4-31B-it\semantic\seed_999\daily_dialog\shadow_kv\benchmark_hf_google_gemma-4-31B-it_public_dataset_daily_dialog_semantic_cuda.json"
"google_gemma-4-31B-it","google/gemma-4-31B-it","daily_dialog","semantic","shadow_kv_plus","999","1.29250743509662","1.33340610026255","14.370562928515","25.437531068839","0.9921875","127","16256","0.0","raw_results\google_gemma-4-31B-it\semantic\seed_999\daily_dialog\shadow_kv_plus\benchmark_hf_google_gemma-4-31B-it_public_dataset_daily_dialog_semantic_cuda.json"
"google_gemma-4-31B-it","google/gemma-4-31B-it","dolly","semantic","shadow_kv","42","0.999015388458055","0.998975968416674","-0.117957053361136","0.195723163263428","0.0","0","0","0.0","raw_results\google_gemma-4-31B-it\semantic\seed_42\dolly\shadow_kv\benchmark_hf_google_gemma-4-31B-it_public_dataset_dolly_semantic_cuda.json"
"google_gemma-4-31B-it","google/gemma-4-31B-it","dolly","semantic","shadow_kv_plus","42","1.20846870230864","1.4000545403805","18.2333808661657","19.2723549992058","0.9921875","127","16256","0.0","raw_results\google_gemma-4-31B-it\semantic\seed_42\dolly\shadow_kv_plus\benchmark_hf_google_gemma-4-31B-it_public_dataset_dolly_semantic_cuda.json"
"google_gemma-4-31B-it","google/gemma-4-31B-it","dolly","semantic","shadow_kv","123","1.01874346719618","1.03782480798854","0.909646084088733","-8.63923331953724","0.0","0","0","0.0","raw_results\google_gemma-4-31B-it\semantic\seed_123\dolly\shadow_kv\benchmark_hf_google_gemma-4-31B-it_public_dataset_dolly_semantic_cuda.json"
"google_gemma-4-31B-it","google/gemma-4-31B-it","dolly","semantic","shadow_kv_plus","123","1.20229566392511","1.44834720460432","21.4541790135231","15.301721712055","0.9921875","127","16256","0.0","raw_results\google_gemma-4-31B-it\semantic\seed_123\dolly\shadow_kv_plus\benchmark_hf_google_gemma-4-31B-it_public_dataset_dolly_semantic_cuda.json"
"google_gemma-4-31B-it","google/gemma-4-31B-it","dolly","semantic","shadow_kv","456","1.01763594151496","0.94957370165193","-2.91504484344275","2.33887207476784","0.0","0","0","0.0","raw_results\google_gemma-4-31B-it\semantic\seed_456\dolly\shadow_kv\benchmark_hf_google_gemma-4-31B-it_public_dataset_dolly_semantic_cuda.json"
